id,Target
78207,Graduate
78208,Graduate
78209,Graduate
78210,Enrolled
78211,Graduate
78212,Dropout
78213,Enrolled
78214,Enrolled
78215,Enrolled
78216,Enrolled
78217,Dropout
78218,Enrolled
78219,Enrolled
78220,Dropout
78221,Enrolled
78222,Enrolled
78223,Graduate
78224,Enrolled
78225,Graduate
78226,Graduate
78227,Graduate
78228,Enrolled
78229,Graduate
78230,Enrolled
78231,Graduate
78232,Graduate
78233,Enrolled
78234,Graduate
78235,Enrolled
78236,Graduate
78237,Graduate
78238,Graduate
78239,Dropout
78240,Graduate
78241,Enrolled
78242,Enrolled
78243,Dropout
78244,Graduate
78245,Graduate
78246,Dropout
78247,Graduate
78248,Graduate
78249,Graduate
78250,Graduate
78251,Dropout
78252,Enrolled
78253,Graduate
78254,Graduate
78255,Graduate
78256,Enrolled
78257,Enrolled
78258,Graduate
78259,Enrolled
78260,Graduate
78261,Enrolled
78262,Enrolled
78263,Graduate
78264,Enrolled
78265,Graduate
78266,Dropout
78267,Enrolled
78268,Graduate
78269,Enrolled
78270,Graduate
78271,Graduate
78272,Graduate
78273,Graduate
78274,Graduate
78275,Dropout
78276,Graduate
78277,Graduate
78278,Graduate
78279,Graduate
78280,Dropout
78281,Dropout
78282,Graduate
78283,Dropout
78284,Dropout
78285,Graduate
78286,Graduate
78287,Enrolled
78288,Dropout
78289,Graduate
78290,Dropout
78291,Graduate
78292,Enrolled
78293,Graduate
78294,Graduate
78295,Graduate
78296,Dropout
78297,Enrolled
78298,Enrolled
78299,Graduate
78300,Graduate
78301,Dropout
78302,Graduate
78303,Graduate
78304,Graduate
78305,Enrolled
78306,Graduate
78307,Graduate
78308,Graduate
78309,Graduate
78310,Dropout
78311,Graduate
78312,Enrolled
78313,Enrolled
78314,Graduate
78315,Dropout
78316,Graduate
78317,Enrolled
78318,Graduate
78319,Enrolled
78320,Graduate
78321,Enrolled
78322,Graduate
78323,Enrolled
78324,Dropout
78325,Graduate
78326,Graduate
78327,Enrolled
78328,Graduate
78329,Dropout
78330,Dropout
78331,Dropout
78332,Enrolled
78333,Graduate
78334,Enrolled
78335,Dropout
78336,Graduate
78337,Graduate
78338,Enrolled
78339,Graduate
78340,Graduate
78341,Graduate
78342,Dropout
78343,Graduate
78344,Graduate
78345,Graduate
78346,Graduate
78347,Graduate
78348,Graduate
78349,Graduate
78350,Dropout
78351,Dropout
78352,Enrolled
78353,Graduate
78354,Graduate
78355,Dropout
78356,Enrolled
78357,Dropout
78358,Enrolled
78359,Graduate
78360,Enrolled
78361,Graduate
78362,Graduate
78363,Graduate
78364,Graduate
78365,Graduate
78366,Graduate
78367,Enrolled
78368,Graduate
78369,Graduate
78370,Graduate
78371,Graduate
78372,Dropout
78373,Graduate
78374,Graduate
78375,Graduate
78376,Graduate
78377,Dropout
78378,Enrolled
78379,Graduate
78380,Graduate
78381,Enrolled
78382,Dropout
78383,Dropout
78384,Dropout
78385,Graduate
78386,Graduate
78387,Dropout
78388,Enrolled
78389,Graduate
78390,Enrolled
78391,Graduate
78392,Enrolled
78393,Graduate
78394,Graduate
78395,Enrolled
78396,Graduate
78397,Graduate
78398,Enrolled
78399,Graduate
78400,Graduate
78401,Enrolled
78402,Graduate
78403,Dropout
78404,Enrolled
78405,Graduate
78406,Graduate
78407,Enrolled
78408,Graduate
78409,Graduate
78410,Graduate
78411,Graduate
78412,Graduate
78413,Graduate
78414,Enrolled
78415,Graduate
78416,Enrolled
78417,Graduate
78418,Dropout
78419,Graduate
78420,Graduate
78421,Graduate
78422,Enrolled
78423,Graduate
78424,Graduate
78425,Dropout
78426,Enrolled
78427,Graduate
78428,Graduate
78429,Enrolled
78430,Graduate
78431,Dropout
78432,Graduate
78433,Graduate
78434,Enrolled
78435,Enrolled
78436,Graduate
78437,Dropout
78438,Graduate
78439,Graduate
78440,Graduate
78441,Graduate
78442,Dropout
78443,Enrolled
78444,Dropout
78445,Graduate
78446,Dropout
78447,Graduate
78448,Graduate
78449,Graduate
78450,Enrolled
78451,Graduate
78452,Graduate
78453,Graduate
78454,Graduate
78455,Enrolled
78456,Dropout
78457,Dropout
78458,Graduate
78459,Enrolled
78460,Enrolled
78461,Graduate
78462,Enrolled
78463,Dropout
78464,Graduate
78465,Enrolled
78466,Graduate
78467,Enrolled
78468,Enrolled
78469,Graduate
78470,Graduate
78471,Graduate
78472,Graduate
78473,Graduate
78474,Dropout
78475,Graduate
78476,Graduate
78477,Enrolled
78478,Enrolled
78479,Enrolled
78480,Graduate
78481,Dropout
78482,Enrolled
78483,Graduate
78484,Graduate
78485,Graduate
78486,Dropout
78487,Graduate
78488,Graduate
78489,Enrolled
78490,Graduate
78491,Enrolled
78492,Enrolled
78493,Graduate
78494,Graduate
78495,Dropout
78496,Graduate
78497,Graduate
78498,Dropout
78499,Enrolled
78500,Dropout
78501,Enrolled
78502,Dropout
78503,Graduate
78504,Graduate
78505,Graduate
78506,Dropout
78507,Graduate
78508,Dropout
78509,Dropout
78510,Graduate
78511,Enrolled
78512,Dropout
78513,Graduate
78514,Graduate
78515,Graduate
78516,Graduate
78517,Enrolled
78518,Graduate
78519,Graduate
78520,Graduate
78521,Enrolled
78522,Graduate
78523,Enrolled
78524,Graduate
78525,Graduate
78526,Dropout
78527,Enrolled
78528,Dropout
78529,Graduate
78530,Graduate
78531,Enrolled
78532,Graduate
78533,Graduate
78534,Dropout
78535,Enrolled
78536,Dropout
78537,Graduate
78538,Enrolled
78539,Graduate
78540,Graduate
78541,Graduate
78542,Enrolled
78543,Dropout
78544,Enrolled
78545,Graduate
78546,Enrolled
78547,Graduate
78548,Graduate
78549,Dropout
78550,Graduate
78551,Enrolled
78552,Dropout
78553,Graduate
78554,Enrolled
78555,Enrolled
78556,Enrolled
78557,Enrolled
78558,Graduate
78559,Graduate
78560,Dropout
78561,Enrolled
78562,Graduate
78563,Dropout
78564,Dropout
78565,Enrolled
78566,Enrolled
78567,Graduate
78568,Enrolled
78569,Enrolled
78570,Dropout
78571,Dropout
78572,Dropout
78573,Graduate
78574,Graduate
78575,Graduate
78576,Dropout
78577,Enrolled
78578,Graduate
78579,Enrolled
78580,Enrolled
78581,Enrolled
78582,Graduate
78583,Graduate
78584,Graduate
78585,Enrolled
78586,Enrolled
78587,Graduate
78588,Graduate
78589,Enrolled
78590,Graduate
78591,Enrolled
78592,Dropout
78593,Graduate
78594,Graduate
78595,Graduate
78596,Graduate
78597,Dropout
78598,Graduate
78599,Enrolled
78600,Graduate
78601,Enrolled
78602,Dropout
78603,Enrolled
78604,Enrolled
78605,Graduate
78606,Enrolled
78607,Enrolled
78608,Graduate
78609,Graduate
78610,Enrolled
78611,Graduate
78612,Dropout
78613,Dropout
78614,Graduate
78615,Enrolled
78616,Graduate
78617,Graduate
78618,Graduate
78619,Enrolled
78620,Dropout
78621,Dropout
78622,Graduate
78623,Graduate
78624,Graduate
78625,Enrolled
78626,Graduate
78627,Graduate
78628,Graduate
78629,Enrolled
78630,Dropout
78631,Graduate
78632,Dropout
78633,Graduate
78634,Enrolled
78635,Graduate
78636,Enrolled
78637,Enrolled
78638,Graduate
78639,Enrolled
78640,Graduate
78641,Graduate
78642,Enrolled
78643,Graduate
78644,Enrolled
78645,Graduate
78646,Graduate
78647,Graduate
78648,Graduate
78649,Graduate
78650,Graduate
78651,Graduate
78652,Enrolled
78653,Enrolled
78654,Graduate
78655,Graduate
78656,Graduate
78657,Enrolled
78658,Enrolled
78659,Graduate
78660,Graduate
78661,Dropout
78662,Dropout
78663,Graduate
78664,Enrolled
78665,Graduate
78666,Dropout
78667,Dropout
78668,Enrolled
78669,Graduate
78670,Graduate
78671,Graduate
78672,Graduate
78673,Enrolled
78674,Graduate
78675,Graduate
78676,Graduate
78677,Graduate
78678,Dropout
78679,Graduate
78680,Enrolled
78681,Graduate
78682,Enrolled
78683,Enrolled
78684,Graduate
78685,Graduate
78686,Graduate
78687,Enrolled
78688,Graduate
78689,Graduate
78690,Graduate
78691,Enrolled
78692,Enrolled
78693,Enrolled
78694,Graduate
78695,Graduate
78696,Graduate
78697,Graduate
78698,Enrolled
78699,Enrolled
78700,Enrolled
78701,Graduate
78702,Enrolled
78703,Dropout
78704,Graduate
78705,Graduate
78706,Graduate
78707,Graduate
78708,Graduate
78709,Graduate
78710,Graduate
78711,Enrolled
78712,Graduate
78713,Graduate
78714,Graduate
78715,Graduate
78716,Graduate
78717,Dropout
78718,Graduate
78719,Graduate
78720,Dropout
78721,Enrolled
78722,Graduate
78723,Graduate
78724,Graduate
78725,Graduate
78726,Graduate
78727,Graduate
78728,Graduate
78729,Graduate
78730,Graduate
78731,Graduate
78732,Graduate
78733,Graduate
78734,Graduate
78735,Enrolled
78736,Graduate
78737,Graduate
78738,Dropout
78739,Enrolled
78740,Graduate
78741,Graduate
78742,Graduate
78743,Enrolled
78744,Graduate
78745,Dropout
78746,Enrolled
78747,Graduate
78748,Dropout
78749,Enrolled
78750,Enrolled
78751,Enrolled
78752,Graduate
78753,Graduate
78754,Graduate
78755,Dropout
78756,Enrolled
78757,Graduate
78758,Graduate
78759,Dropout
78760,Enrolled
78761,Graduate
78762,Enrolled
78763,Graduate
78764,Graduate
78765,Graduate
78766,Enrolled
78767,Graduate
78768,Graduate
78769,Graduate
78770,Graduate
78771,Enrolled
78772,Graduate
78773,Graduate
78774,Graduate
78775,Dropout
78776,Enrolled
78777,Dropout
78778,Graduate
78779,Graduate
78780,Graduate
78781,Graduate
78782,Graduate
78783,Graduate
78784,Graduate
78785,Graduate
78786,Dropout
78787,Graduate
78788,Dropout
78789,Graduate
78790,Enrolled
78791,Enrolled
78792,Graduate
78793,Graduate
78794,Enrolled
78795,Enrolled
78796,Graduate
78797,Enrolled
78798,Graduate
78799,Graduate
78800,Enrolled
78801,Graduate
78802,Enrolled
78803,Dropout
78804,Enrolled
78805,Dropout
78806,Dropout
78807,Dropout
78808,Graduate
78809,Enrolled
78810,Graduate
78811,Dropout
78812,Enrolled
78813,Enrolled
78814,Dropout
78815,Dropout
78816,Dropout
78817,Graduate
78818,Enrolled
78819,Enrolled
78820,Graduate
78821,Dropout
78822,Enrolled
78823,Graduate
78824,Graduate
78825,Dropout
78826,Graduate
78827,Enrolled
78828,Enrolled
78829,Graduate
78830,Enrolled
78831,Graduate
78832,Graduate
78833,Enrolled
78834,Graduate
78835,Enrolled
78836,Graduate
78837,Graduate
78838,Graduate
78839,Graduate
78840,Graduate
78841,Graduate
78842,Graduate
78843,Graduate
78844,Enrolled
78845,Graduate
78846,Graduate
78847,Dropout
78848,Dropout
78849,Graduate
78850,Graduate
78851,Graduate
78852,Dropout
78853,Dropout
78854,Graduate
78855,Enrolled
78856,Graduate
78857,Enrolled
78858,Graduate
78859,Graduate
78860,Enrolled
78861,Graduate
78862,Graduate
78863,Graduate
78864,Enrolled
78865,Enrolled
78866,Enrolled
78867,Graduate
78868,Graduate
78869,Dropout
78870,Graduate
78871,Enrolled
78872,Graduate
78873,Graduate
78874,Graduate
78875,Graduate
78876,Graduate
78877,Enrolled
78878,Enrolled
78879,Graduate
78880,Graduate
78881,Enrolled
78882,Graduate
78883,Enrolled
78884,Graduate
78885,Enrolled
78886,Graduate
78887,Dropout
78888,Graduate
78889,Graduate
78890,Graduate
78891,Dropout
78892,Dropout
78893,Dropout
78894,Graduate
78895,Enrolled
78896,Graduate
78897,Graduate
78898,Graduate
78899,Enrolled
78900,Graduate
78901,Enrolled
78902,Graduate
78903,Dropout
78904,Enrolled
78905,Dropout
78906,Dropout
78907,Enrolled
78908,Graduate
78909,Enrolled
78910,Enrolled
78911,Enrolled
78912,Graduate
78913,Enrolled
78914,Graduate
78915,Dropout
78916,Enrolled
78917,Graduate
78918,Graduate
78919,Graduate
78920,Enrolled
78921,Graduate
78922,Dropout
78923,Graduate
78924,Enrolled
78925,Graduate
78926,Graduate
78927,Graduate
78928,Graduate
78929,Graduate
78930,Enrolled
78931,Graduate
78932,Graduate
78933,Graduate
78934,Dropout
78935,Graduate
78936,Graduate
78937,Graduate
78938,Graduate
78939,Graduate
78940,Graduate
78941,Dropout
78942,Enrolled
78943,Graduate
78944,Graduate
78945,Dropout
78946,Graduate
78947,Enrolled
78948,Enrolled
78949,Graduate
78950,Graduate
78951,Enrolled
78952,Graduate
78953,Graduate
78954,Graduate
78955,Graduate
78956,Dropout
78957,Dropout
78958,Graduate
78959,Graduate
78960,Graduate
78961,Graduate
78962,Enrolled
78963,Enrolled
78964,Enrolled
78965,Enrolled
78966,Enrolled
78967,Graduate
78968,Dropout
78969,Dropout
78970,Graduate
78971,Graduate
78972,Graduate
78973,Enrolled
78974,Graduate
78975,Graduate
78976,Graduate
78977,Graduate
78978,Enrolled
78979,Dropout
78980,Graduate
78981,Enrolled
78982,Dropout
78983,Graduate
78984,Enrolled
78985,Graduate
78986,Enrolled
78987,Dropout
78988,Graduate
78989,Graduate
78990,Enrolled
78991,Graduate
78992,Graduate
78993,Graduate
78994,Enrolled
78995,Enrolled
78996,Graduate
78997,Graduate
78998,Graduate
78999,Graduate
79000,Graduate
79001,Graduate
79002,Enrolled
79003,Graduate
79004,Graduate
79005,Enrolled
79006,Dropout
79007,Graduate
79008,Enrolled
79009,Enrolled
79010,Graduate
79011,Enrolled
79012,Graduate
79013,Dropout
79014,Graduate
79015,Enrolled
79016,Graduate
79017,Graduate
79018,Graduate
79019,Graduate
79020,Dropout
79021,Graduate
79022,Enrolled
79023,Enrolled
79024,Enrolled
79025,Graduate
79026,Enrolled
79027,Graduate
79028,Graduate
79029,Enrolled
79030,Graduate
79031,Enrolled
79032,Dropout
79033,Graduate
79034,Dropout
79035,Graduate
79036,Enrolled
79037,Enrolled
79038,Enrolled
79039,Enrolled
79040,Enrolled
79041,Graduate
79042,Enrolled
79043,Enrolled
79044,Enrolled
79045,Dropout
79046,Graduate
79047,Dropout
79048,Dropout
79049,Dropout
79050,Enrolled
79051,Enrolled
79052,Graduate
79053,Dropout
79054,Graduate
79055,Graduate
79056,Graduate
79057,Dropout
79058,Dropout
79059,Graduate
79060,Dropout
79061,Enrolled
79062,Graduate
79063,Enrolled
79064,Enrolled
79065,Enrolled
79066,Dropout
79067,Graduate
79068,Graduate
79069,Enrolled
79070,Enrolled
79071,Graduate
79072,Enrolled
79073,Graduate
79074,Graduate
79075,Graduate
79076,Enrolled
79077,Graduate
79078,Graduate
79079,Graduate
79080,Enrolled
79081,Graduate
79082,Graduate
79083,Graduate
79084,Enrolled
79085,Graduate
79086,Enrolled
79087,Graduate
79088,Graduate
79089,Dropout
79090,Graduate
79091,Enrolled
79092,Graduate
79093,Graduate
79094,Dropout
79095,Enrolled
79096,Graduate
79097,Graduate
79098,Graduate
79099,Graduate
79100,Enrolled
79101,Graduate
79102,Graduate
79103,Dropout
79104,Graduate
79105,Enrolled
79106,Graduate
79107,Graduate
79108,Enrolled
79109,Graduate
79110,Graduate
79111,Graduate
79112,Enrolled
79113,Graduate
79114,Dropout
79115,Graduate
79116,Graduate
79117,Enrolled
79118,Enrolled
79119,Graduate
79120,Graduate
79121,Dropout
79122,Graduate
79123,Graduate
79124,Enrolled
79125,Dropout
79126,Graduate
79127,Graduate
79128,Graduate
79129,Graduate
79130,Dropout
79131,Graduate
79132,Enrolled
79133,Graduate
79134,Graduate
79135,Graduate
79136,Dropout
79137,Dropout
79138,Graduate
79139,Graduate
79140,Graduate
79141,Graduate
79142,Graduate
79143,Enrolled
79144,Enrolled
79145,Enrolled
79146,Enrolled
79147,Graduate
79148,Graduate
79149,Graduate
79150,Graduate
79151,Dropout
79152,Graduate
79153,Graduate
79154,Dropout
79155,Graduate
79156,Graduate
79157,Graduate
79158,Enrolled
79159,Graduate
79160,Graduate
79161,Enrolled
79162,Graduate
79163,Graduate
79164,Enrolled
79165,Graduate
79166,Enrolled
79167,Graduate
79168,Graduate
79169,Graduate
79170,Graduate
79171,Graduate
79172,Enrolled
79173,Graduate
79174,Dropout
79175,Graduate
79176,Enrolled
79177,Graduate
79178,Dropout
79179,Dropout
79180,Graduate
79181,Dropout
79182,Graduate
79183,Dropout
79184,Graduate
79185,Enrolled
79186,Dropout
79187,Graduate
79188,Graduate
79189,Dropout
79190,Graduate
79191,Graduate
79192,Enrolled
79193,Enrolled
79194,Graduate
79195,Dropout
79196,Graduate
79197,Graduate
79198,Graduate
79199,Enrolled
79200,Enrolled
79201,Graduate
79202,Enrolled
79203,Enrolled
79204,Dropout
79205,Graduate
79206,Enrolled
79207,Graduate
79208,Dropout
79209,Graduate
79210,Dropout
79211,Graduate
79212,Graduate
79213,Graduate
79214,Graduate
79215,Enrolled
79216,Graduate
79217,Graduate
79218,Enrolled
79219,Graduate
79220,Enrolled
79221,Graduate
79222,Dropout
79223,Dropout
79224,Graduate
79225,Enrolled
79226,Graduate
79227,Enrolled
79228,Graduate
79229,Dropout
79230,Graduate
79231,Dropout
79232,Enrolled
79233,Graduate
79234,Graduate
79235,Enrolled
79236,Graduate
79237,Graduate
79238,Enrolled
79239,Graduate
79240,Graduate
79241,Graduate
79242,Graduate
79243,Graduate
79244,Graduate
79245,Graduate
79246,Graduate
79247,Enrolled
79248,Graduate
79249,Enrolled
79250,Enrolled
79251,Graduate
79252,Graduate
79253,Graduate
79254,Graduate
79255,Graduate
79256,Enrolled
79257,Graduate
79258,Graduate
79259,Graduate
79260,Graduate
79261,Graduate
79262,Dropout
79263,Graduate
79264,Graduate
79265,Graduate
79266,Enrolled
79267,Graduate
79268,Enrolled
79269,Graduate
79270,Graduate
79271,Enrolled
79272,Enrolled
79273,Enrolled
79274,Enrolled
79275,Dropout
79276,Graduate
79277,Graduate
79278,Graduate
79279,Enrolled
79280,Dropout
79281,Graduate
79282,Dropout
79283,Enrolled
79284,Enrolled
79285,Graduate
79286,Graduate
79287,Graduate
79288,Dropout
79289,Graduate
79290,Graduate
79291,Enrolled
79292,Graduate
79293,Graduate
79294,Graduate
79295,Graduate
79296,Graduate
79297,Graduate
79298,Graduate
79299,Enrolled
79300,Graduate
79301,Enrolled
79302,Graduate
79303,Graduate
79304,Graduate
79305,Graduate
79306,Enrolled
79307,Enrolled
79308,Enrolled
79309,Graduate
79310,Graduate
79311,Graduate
79312,Enrolled
79313,Graduate
79314,Graduate
79315,Graduate
79316,Graduate
79317,Graduate
79318,Graduate
79319,Graduate
79320,Graduate
79321,Graduate
79322,Graduate
79323,Graduate
79324,Graduate
79325,Enrolled
79326,Graduate
79327,Graduate
79328,Graduate
79329,Graduate
79330,Graduate
79331,Graduate
79332,Dropout
79333,Dropout
79334,Graduate
79335,Enrolled
79336,Enrolled
79337,Graduate
79338,Enrolled
79339,Dropout
79340,Enrolled
79341,Graduate
79342,Dropout
79343,Dropout
79344,Graduate
79345,Graduate
79346,Dropout
79347,Dropout
79348,Enrolled
79349,Enrolled
79350,Graduate
79351,Enrolled
79352,Graduate
79353,Enrolled
79354,Graduate
79355,Enrolled
79356,Graduate
